code,name,name_slugs,name_trans,province
A305,Antei Sant'Andrea,antei-sant-andrea,Antei Sant'Andrea,AO
A306,Anterivo,"altrei, anterivo",Anterivo,TN
A306,Anterivo,"altrei, anterivo",Anterivo,TN
A306,Anterivo,"altrei, anterivo",Anterivo,TN
A306,Anterivo,"altrei, anterivo",Anterivo,BZ
A307,Anterselva,"anterselva, antholz",Anterselva,TN
A307,Anterselva,"anterselva, antholz",Anterselva,TN
A307,Anterselva,"anterselva, antholz",Anterselva,BZ
A305,Antey Saint André,antey-saint-andre,Antey Saint Andre,TO
A305,Antey Saint André,antey-saint-andre,Antey Saint Andre,AO
A305,Antey Saint André,antey-saint-andre,Antey Saint Andre,AO
A305,Antey-Saint-André,antey-saint-andre,Antey-Saint-Andre,AO
A309,Anticoli Corrado,anticoli-corrado,Anticoli Corrado,RM
A310,Anticoli Di Campagna,anticoli-di-campagna,Anticoli Di Campagna,RM
A311,Antignana,antignana,Antignana,PL
A311,Antignana,antignana,Antignana,PL
A312,Antignano,antignano,Antignano,AL
A312,Antignano,antignano,Antignano,AL
A312,Antignano,antignano,Antignano,AT
A313,Antillo,antillo,Antillo,ME
A314,Antonimina,antonimina,Antonimina,RC
A315,Antrodoco,antrodoco,Antrodoco,AQ
A315,Antrodoco,antrodoco,Antrodoco,RI
A315,Antrodoco,antrodoco,Antrodoco,RI
A315,Antrodoco,antrodoco,Antrodoco,RI
A315,Antrodoco,antrodoco,Antrodoco,RI
A315,Antrodoco,antrodoco,Antrodoco,RI
A317,Antrona Schieranco,antrona-schieranco,Antrona Schieranco,NO
A317,Antrona Schieranco,antrona-schieranco,Antrona Schieranco,VB
A316,Antronapiana,antronapiana,Antronapiana,NO
A318,Anversa,anversa,Anversa,AQ
A318,Anversa Degli Abruzzi,anversa-degli-abruzzi,Anversa Degli Abruzzi,AQ
A320,Anzano Degli Irpini,anzano-degli-irpini,Anzano Degli Irpini,AV
A320,Anzano Degli Irpini,anzano-degli-irpini,Anzano Degli Irpini,FG
A319,Anzano Del Parco,anzano-del-parco,Anzano Del Parco,CO
A320,Anzano Di Puglia,anzano-di-puglia,Anzano Di Puglia,FG
A320,Anzano Di Puglia,anzano-di-puglia,Anzano Di Puglia,FG
A321,Anzi,anzi,Anzi,PZ
A322,Anzino,anzino,Anzino,NO
A323,Anzio,anzio,Anzio,RM
A323,Anzio,anzio,Anzio,RM
A325,Anzola D'Ossola,anzola-d-ossola,Anzola D'Ossola,NO
A325,Anzola D'Ossola,anzola-d-ossola,Anzola D'Ossola,NO
A325,Anzola D'Ossola,anzola-d-ossola,Anzola D'Ossola,VB
A324,Anzola Dell'Emilia,anzola-dell-emilia,Anzola Dell'Emilia,BO
A324,Anzola Dell'Emilia,anzola-dell-emilia,Anzola Dell'Emilia,BO
A326,Aosta,"aosta, aoste",Aosta,TO
A326,Aosta,"aosta, aoste",Aosta,AO
A326,Aosta,"aosta, aoste",Aosta,AO
A326,Aosta,"aosta, aoste",Aosta,AO
A327,Apecchio,apecchio,Apecchio,PS
A327,Apecchio,apecchio,Apecchio,PU
A328,Apice,apice,Apice,BN
A329,Apiro,apiro,Apiro,MC
A329,Apiro,apiro,Apiro,MC
A329,Apiro,apiro,Apiro,MC
A330,Apollosa,apollosa,Apollosa,BN
A331,Apparizione,apparizione,Apparizione,GE
A333,Appiano,appiano,Appiano,CO
A332,Appiano,"appiano, eppan",Appiano,TN
A332,Appiano,"appiano, eppan",Appiano,TN
A332,Appiano,"appiano, eppan",Appiano,BZ
A333,Appiano Gentile,appiano-gentile,Appiano Gentile,CO
A333,Appiano Gentile,appiano-gentile,Appiano Gentile,CO
A333,Appiano Gentile,appiano-gentile,Appiano Gentile,CO
A332,Appiano Sulla Strada Del Vino,"appiano-sulla-strada-del-vino, eppan-an-der-weinstrasse",Appiano Sulla Strada Del Vino,BZ
A334,Appignano,appignano,Appignano,MC
A335,Appignano Del Tronto,appignano-del-tronto,Appignano Del Tronto,AP
A336,Apriano,apriano,Apriano,FU
A336,Apriano,apriano,Apriano,PL
A336,Apriano,apriano,Apriano,FU
A337,Aprica,aprica,Aprica,SO
A337,Aprica,aprica,Aprica,SO
A338,Apricale,apricale,Apricale,IM
A339,Apricena,apricena,Apricena,FG
A340,Aprigliano,aprigliano,Aprigliano,CS
A341,Aprilia,aprilia,Aprilia,LT
A341,Aprilia,aprilia,Aprilia,LT
A342,Apuania,apuania,Apuania,MS
A343,Aquara,aquara,Aquara,SA
A344,Aquila D'Arroscia,aquila-d-arroscia,Aquila D'Arroscia,IM
A344,Aquila D'Arroscia,aquila-d-arroscia,Aquila D'Arroscia,IM
A344,Aquila D'Arroscia,aquila-d-arroscia,Aquila D'Arroscia,IM
A345,Aquila Degli Abruzzi,aquila-degli-abruzzi,Aquila Degli Abruzzi,AQ
A345,Aquila Degli Abruzzi,aquila-degli-abruzzi,Aquila Degli Abruzzi,AQ
A346,Aquileia,aquileia,Aquileia,UD
A346,Aquileia,aquileia,Aquileia,UD
A346,Aquileia,aquileia,Aquileia,UD
A346,Aquileia,aquileia,Aquileia,UD
A346,Aquileia,aquileia,Aquileia,UD
A347,Aquilonia,aquilonia,Aquilonia,AV
A348,Aquino,aquino,Aquino,CE
A348,Aquino,aquino,Aquino,FR
A349,Ara,ara,Ara,NO
A350,Aradeo,aradeo,Aradeo,LE
A350,Aradeo,aradeo,Aradeo,LE
A350,Aradeo,aradeo,Aradeo,LE
A351,Aragona,aragona,Aragona,AG
A351,Aragona,aragona,Aragona,AG
A352,Aramengo,aramengo,Aramengo,AL
A352,Aramengo,aramengo,Aramengo,AL
A352,Aramengo,aramengo,Aramengo,AT
A353,Aranco,aranco,Aranco,NO
A353,Aranco,aranco,Aranco,VC
A354,Arba,arba,Arba,UD
A354,Arba,arba,Arba,UD
A354,Arba,arba,Arba,PN
A355,Arbatax Di Tortolì,arbatax-di-tortoli,Arbatax Di Tortoli',NU
A355,Arbatax Di Tortolì,arbatax-di-tortoli,Arbatax Di Tortoli',NU
A356,Arbizzo,arbizzo,Arbizzo,CO
A356,Arbizzo,arbizzo,Arbizzo,VA
A357,Arborea,arborea,Arborea,CA
A357,Arborea,arborea,Arborea,CA
A357,Arborea,arborea,Arborea,OR
A357,Arborea,arborea,Arborea,OR
A358,Arborio,arborio,Arborio,NO
A358,Arborio,arborio,Arborio,VC
A359,Arbus,arbus,Arbus,CA
A359,Arbus,arbus,Arbus,CA
A359,Arbus,arbus,Arbus,VS
A359,Arbus,arbus,Arbus,SU
A360,Arcade,arcade,Arcade,TV
A360,Arcade,arcade,Arcade,TV
A363,Arce,arce,Arce,CE
A363,Arce,arce,Arce,FR
A363,Arce,arce,Arce,FR
A364,Arcellasco,arcellasco,Arcellasco,CO
A365,Arcene,arcene,Arcene,BG
A366,Arcevia,arcevia,Arcevia,AN
A367,Archi,archi,Archi,CH
A369,Arcidosso,arcidosso,Arcidosso,GR
A370,Arcinazzo Romano,arcinazzo-romano,Arcinazzo Romano,RM
A371,Arcisate,arcisate,Arcisate,CO
A371,Arcisate,arcisate,Arcisate,VA
A371,Arcisate,arcisate,Arcisate,VA
A371,Arcisate,arcisate,Arcisate,VA
A372,Arco,arco,Arco,TN
A372,Arco,arco,Arco,TN
A372,Arco,arco,Arco,TN
A373,Arcola,arcola,Arcola,GE
A373,Arcola,arcola,Arcola,SP
A373,Arcola,arcola,Arcola,SP
A374,Arcole,arcole,Arcole,VR
A374,Arcole,arcole,Arcole,VR
A374,Arcole,arcole,Arcole,VR
A375,Arconate,arconate,Arconate,MI
A375,Arconate,arconate,Arconate,MI
A375,Arconate,arconate,Arconate,MI
A375,Arconate,arconate,Arconate,MI
A376,Arcore,arcore,Arcore,MI
A376,Arcore,arcore,Arcore,MI
A376,Arcore,arcore,Arcore,MB
A377,Arcugnano,arcugnano,Arcugnano,VI
A378,Arcumeggia,arcumeggia,Arcumeggia,CO
A378,Arcumeggia,arcumeggia,Arcumeggia,VA
A379,Ardara,ardara,Ardara,SS
A380,Ardauli,ardauli,Ardauli,CA
A380,Ardauli,ardauli,Ardauli,OR
M213,Ardea,ardea,Ardea,RM
A381,Ardena,ardena,Ardena,CO
A381,Ardena,ardena,Ardena,VA
A382,Ardenno,ardenno,Ardenno,SO
A382,Ardenno,ardenno,Ardenno,SO
A382,Ardenno,ardenno,Ardenno,SO
A382,Ardenno,ardenno,Ardenno,SO
A383,Ardesio,ardesio,Ardesio,BG
A385,Ardore,ardore,Ardore,RC
A386,Arena,arena,Arena,CZ
A386,Arena,arena,Arena,VV
A387,Arena Po,arena-po,Arena Po,PV
A388,Arenzano,arenzano,Arenzano,GE
A389,Arese,arese,Arese,MI
A390,Arezzo,arezzo,Arezzo,AR
A391,Argegno,argegno,Argegno,CO
A392,Argelato,argelato,Argelato,BO
A393,Argenta,argenta,Argenta,FE
A393,Argenta,argenta,Argenta,FE
A393,Argenta,argenta,Argenta,FE
A394,Argentera,argentera,Argentera,CN
A394,Argentera,argentera,Argentera,CN
A396,Arguello,arguello,Arguello,CN
A396,Arguello,arguello,Arguello,CN
A397,Argusto,argusto,Argusto,CZ
A398,Ari,ari,Ari,CH
A399,Ariano Di Puglia,ariano-di-puglia,Ariano Di Puglia,AV
A399,Ariano Irpino,ariano-irpino,Ariano Irpino,AV
A400,Ariano Nel Polesine,ariano-nel-polesine,Ariano Nel Polesine,RO
A400,Ariano Nel Polesine,ariano-nel-polesine,Ariano Nel Polesine,RO
A400,Ariano Nel Polesine,ariano-nel-polesine,Ariano Nel Polesine,RO
A401,Ariccia,ariccia,Ariccia,RM
A401,Ariccia,ariccia,Ariccia,RM
A402,Arielli,arielli,Arielli,CH
A403,Arienzo,arienzo,Arienzo,CE
A403,Arienzo,arienzo,Arienzo,NA
A403,Arienzo,arienzo,Arienzo,CE
A404,Arienzo San Felice,arienzo-san-felice,Arienzo San Felice,NA
A404,Arienzo San Felice,arienzo-san-felice,Arienzo San Felice,CE
A405,Arignano,arignano,Arignano,TO
A405,Arignano,arignano,Arignano,TO
A405,Arignano,arignano,Arignano,TO
A406,Arischia,arischia,Arischia,AQ
A407,Aritzo,aritzo,Aritzo,CA
A407,Aritzo,aritzo,Aritzo,NU
A408,Arixi,arixi,Arixi,CA
ND,Arizzano,arizzano,Arizzano,NO
A409,Arizzano,arizzano,Arizzano,NO
A409,Arizzano,arizzano,Arizzano,NO
A409,Arizzano,arizzano,Arizzano,NO
A409,Arizzano,arizzano,Arizzano,VB
A410,Arizzano Inferiore,arizzano-inferiore,Arizzano Inferiore,NO
A411,Arizzano Superiore,arizzano-superiore,Arizzano Superiore,NO
A412,Arlena Di Castro,arlena-di-castro,Arlena Di Castro,RM
A412,Arlena Di Castro,arlena-di-castro,Arlena Di Castro,VT
A413,Arluno,arluno,Arluno,MI
A413,Arluno,arluno,Arluno,MI
A413,Arluno,arluno,Arluno,MI
A414,Armeno,armeno,Armeno,NO
A414,Armeno,armeno,Armeno,NO
A415,Armento,armento,Armento,PZ
A416,Armio,armio,Armio,CO
A416,Armio,armio,Armio,VA
A418,Armo,armo,Armo,IM
A417,Armo,armo,Armo,TN
A417,Armo,armo,Armo,TN
A418,Armo,armo,Armo,IM
A419,Armungia,armungia,Armungia,CA
A419,Armungia,armungia,Armungia,CA
A419,Armungia,armungia,Armungia,SU
A424,Arnad,arnad,Arnad,AO
A420,Arnago,arnago,Arnago,TN
A420,Arnago,arnago,Arnago,TN
A421,Arnara,arnara,Arnara,RM
A421,Arnara,arnara,Arnara,FR
A422,Arnasco,arnasco,Arnasco,GE
A422,Arnasco,arnasco,Arnasco,SV
A424,Arnaz,arnaz,Arnaz,TO
A424,Arnaz,arnaz,Arnaz,AO
A424,Arnaz,arnaz,Arnaz,AO
A425,Arnesano,arnesano,Arnesano,LE
A426,Arnò,arno,Arno',TN
A427,Arola,arola,Arola,NO
A427,Arola,arola,Arola,NO
A427,Arola,arola,Arola,VB
A428,Arolo,arolo,Arolo,CO
A428,Arolo,arolo,Arolo,VA
A429,Arona,arona,Arona,NO
A429,Arona,arona,Arona,NO
A429,Arona,arona,Arona,NO
A430,Arosio,arosio,Arosio,CO
A430,Arosio,arosio,Arosio,CO
A431,Arpaia,arpaia,Arpaia,BN
A432,Arpaise,arpaise,Arpaise,BN
A432,Arpaise,arpaise,Arpaise,BN
A432,Arpaise,arpaise,Arpaise,BN
A433,Arpino,arpino,Arpino,CE
A433,Arpino,arpino,Arpino,FR
A437,Arquata Del Tronto,arquata-del-tronto,Arquata Del Tronto,AP
A436,Arquata Scrivia,arquata-scrivia,Arquata Scrivia,AL
A436,Arquata Scrivia,arquata-scrivia,Arquata Scrivia,AL
A434,Arquà Petrarca,arqua-petrarca,Arqua' Petrarca,PD
A435,Arquà Polesine,arqua-polesine,Arqua' Polesine,RO
A438,Arre,arre,Arre,PD
A439,Arrone,arrone,Arrone,PG
A439,Arrone,arrone,Arrone,TR
A440,Arsago,arsago,Arsago,BG
A441,Arsago,arsago,Arsago,MI
A441,Arsago,arsago,Arsago,MI
A441,Arsago,arsago,Arsago,VA
A441,Arsago Seprio,arsago-seprio,Arsago Seprio,VA
A442,Arsia,arsia,Arsia,PL
A442,Arsia,arsia,Arsia,PL
A444,Arsiero,arsiero,Arsiero,VI
A445,Arsita,arsita,Arsita,TE
A443,Arsiè,arsie,Arsie',BL
A446,Arsoli,arsoli,Arsoli,RM
A447,Arta,arta,Arta,UD
A447,Arta,arta,Arta,UD
A447,Arta,arta,Arta,UD
A447,Arta,arta,Arta,UD
A447,Arta Terme,arta-terme,Arta Terme,UD
A447,Arta Terme,arta-terme,Arta Terme,UD
A448,Artegna,artegna,Artegna,UD
A448,Artegna,artegna,Artegna,UD
A448,Artegna,artegna,Artegna,UD
A448,Artegna,artegna,Artegna,UD
A449,Artena,artena,Artena,RM
A451,Artogne,artogne,Artogne,BS
A451,Artogne,artogne,Artogne,BS
A451,Artogne,artogne,Artogne,BS
A450,Artò,arto,Arto',NO
A452,Arvier,arvier,Arvier,TO
A452,Arvier,arvier,Arvier,AO
A452,Arvier,arvier,Arvier,AO
A452,Arvier,arvier,Arvier,AO
A452,Arvier,arvier,Arvier,AO
A452,Arvié,arvie,Arvie,AO
A453,Arzachena,arzachena,Arzachena,SS
A453,Arzachena,arzachena,Arzachena,OT
A453,Arzachena,arzachena,Arzachena,SS
A440,Arzago D'Adda,arzago-d-adda,Arzago D'Adda,BG
A454,Arzana,arzana,Arzana,CA
A454,Arzana,arzana,Arzana,NU
A454,Arzana,arzana,Arzana,OG
A454,Arzana,arzana,Arzana,NU
A455,Arzano,arzano,Arzano,NA
A456,Arzene,arzene,Arzene,UD
A456,Arzene,arzene,Arzene,UD
A456,Arzene,arzene,Arzene,PN
A457,Arzeno D'Oneglia,arzeno-d-oneglia,Arzeno D'Oneglia,IM
A457,Arzeno D'Oneglia,arzeno-d-oneglia,Arzeno D'Oneglia,IM
A458,Arzergrande,arzergrande,Arzergrande,PD
A459,Arzignano,arzignano,Arzignano,VI
A460,Ascea,ascea,Ascea,SA
A461,Asciano,asciano,Asciano,SI
A462,Ascoli Piceno,ascoli-piceno,Ascoli Piceno,AP
A463,Ascoli Satriano,ascoli-satriano,Ascoli Satriano,FG
A464,Ascrea,ascrea,Ascrea,PG
A464,Ascrea,ascrea,Ascrea,RM
A464,Ascrea,ascrea,Ascrea,RI
A464,Ascrea,ascrea,Ascrea,RI
A465,Asiago,asiago,Asiago,VI
A466,Asigliano,asigliano,Asigliano,NO
A467,Asigliano,asigliano,Asigliano,VI
A466,Asigliano,asigliano,Asigliano,VC
A467,Asigliano Veneto,asigliano-veneto,Asigliano Veneto,VI
A466,Asigliano Vercellese,asigliano-vercellese,Asigliano Vercellese,VC
A469,Asnago,asnago,Asnago,CO
A470,Asola,asola,Asola,MN
A471,Asolo,asolo,Asolo,TV
A471,Asolo,asolo,Asolo,TV
A471,Asolo,asolo,Asolo,TV
A472,Aspra Sabina,aspra-sabina,Aspra Sabina,PG
A472,Aspra Sabina,aspra-sabina,Aspra Sabina,RM
A472,Aspra Sabina,aspra-sabina,Aspra Sabina,RI
A472,Aspra Sabina,aspra-sabina,Aspra Sabina,RI
A472,Aspra Sabina,aspra-sabina,Aspra Sabina,RI
A472,Aspra Sabina,aspra-sabina,Aspra Sabina,RI
A473,Assago,assago,Assago,MI
A474,Assemini,assemini,Assemini,CA
A474,Assemini,assemini,Assemini,CA
A475,Assisi,assisi,Assisi,PG
A475,Assisi,assisi,Assisi,PG
A476,Asso,asso,Asso,CO
A477,Assolo,assolo,Assolo,CA
A477,Assolo,assolo,Assolo,CA
A477,Assolo,assolo,Assolo,OR
A478,Assoro,assoro,Assoro,CT
A478,Assoro,assoro,Assoro,EN
A479,Asti,asti,Asti,AL
A479,Asti,asti,Asti,AL
A479,Asti,asti,Asti,AT
A480,Asuni,asuni,Asuni,CA
A480,Asuni,asuni,Asuni,OR
A481,Ateleta,ateleta,Ateleta,AQ
A482,Atella,atella,Atella,PZ
A483,Atella Di Napoli,atella-di-napoli,Atella Di Napoli,NA
A483,Atella Di Napoli,atella-di-napoli,Atella Di Napoli,CE
A484,Atena Lucana,atena-lucana,Atena Lucana,SA
A485,Atessa,atessa,Atessa,CH
A486,Atina,atina,Atina,CE
A486,Atina,atina,Atina,FR
A487,Atrani,atrani,Atrani,SA
A487,Atrani,atrani,Atrani,SA
A488,Atri,atri,Atri,TE
A488,Atri,atri,Atri,TE
A488,Atri,atri,Atri,TE
A488,Atri,atri,Atri,TE
A488,Atri,atri,Atri,TE
A489,Atripalda,atripalda,Atripalda,AV
A490,Attigliano,attigliano,Attigliano,PG
A490,Attigliano,attigliano,Attigliano,TR
A491,Attimis,attimis,Attimis,UD
A491,Attimis,attimis,Attimis,UD
A491,Attimis,attimis,Attimis,UD
A492,Atzara,atzara,Atzara,CA
A492,Atzara,atzara,Atzara,NU
A148,Auber,auber,Auber,TS
A148,Auber,auber,Auber,TS
A493,Auditore,auditore,Auditore,PS
A493,Auditore,auditore,Auditore,PU
A494,Augusta,augusta,Augusta,SR
A495,Auletta,auletta,Auletta,SA
A496,Aulla,aulla,Aulla,MS
A497,Aurano,aurano,Aurano,NO
A497,Aurano,aurano,Aurano,VB
A498,Auremo Di Sopra,auremo-di-sopra,Auremo Di Sopra,TS
A498,Auremo Di Sopra,auremo-di-sopra,Auremo Di Sopra,TS
A499,Aurigo,aurigo,Aurigo,IM
A499,Aurigo,aurigo,Aurigo,IM
A500,Aurisina,aurisina,Aurisina,TS
A501,Auronzo,auronzo,Auronzo,BL
A501,Auronzo Di Cadore,auronzo-di-cadore,Auronzo Di Cadore,BL
A502,Ausonia,ausonia,Ausonia,CE
A502,Ausonia,ausonia,Ausonia,FR
A503,Austis,austis,Austis,CA
A503,Austis,austis,Austis,NU
A504,Auzate,auzate,Auzate,NO
A505,Auzza,auzza,Auzza,GO
A505,Auzza,auzza,Auzza,UD
A505,Auzza,auzza,Auzza,GO
A506,Avegno,avegno,Avegno,GE
A507,Avelengo,"avelengo, hafling",Avelengo,TN
A507,Avelengo,"avelengo, hafling",Avelengo,BZ
A507,Avelengo,"avelengo, hafling",Avelengo,BZ
A507,Aveligna,"aveligna, hafling",Aveligna,TN
A507,Aveligna,"aveligna, hafling",Aveligna,TN
A508,Avella,avella,Avella,AV
A509,Avellino,avellino,Avellino,AV
A509,Avellino,avellino,Avellino,AV
A510,Avenone,avenone,Avenone,BS
A511,Averara,averara,Averara,BG
A511,Averara,averara,Averara,BG
A512,Aversa,aversa,Aversa,CE
A512,Aversa,aversa,Aversa,NA
A512,Aversa,aversa,Aversa,NA
A512,Aversa,aversa,Aversa,CE
A512,Aversa,aversa,Aversa,CE
A513,Avesa,avesa,Avesa,VR
A514,Avetrana,avetrana,Avetrana,LE
A514,Avetrana,avetrana,Avetrana,TA
A515,Avezzano,avezzano,Avezzano,AQ
A515,Avezzano,avezzano,Avezzano,AQ
A515,Avezzano,avezzano,Avezzano,AQ
A515,Avezzano,avezzano,Avezzano,AQ
A515,Avezzano,avezzano,Avezzano,AQ
A516,Aviano,aviano,Aviano,UD
A516,Aviano,aviano,Aviano,UD
A516,Aviano,aviano,Aviano,PN
A517,Aviatico,aviatico,Aviatico,BG
A518,Avigliana,avigliana,Avigliana,TO
A519,Avigliano,avigliano,Avigliano,PZ
A519,Avigliano,avigliano,Avigliano,PZ
M258,Avigliano Umbro,avigliano-umbro,Avigliano Umbro,TR
A520,Avio,avio,Avio,TN
A520,Avio,avio,Avio,TN
A520,Avio,avio,Avio,TN
A521,Avise,avise,Avise,TO
A521,Avise,avise,Avise,AO
A521,Avise,avise,Avise,AO
A522,Avola,avola,Avola,SR
A523,Avolasca,avolasca,Avolasca,AL
A523,Avolasca,avolasca,Avolasca,AL
A523,Avolasca,avolasca,Avolasca,AL
A524,Avuglione E Vernone,avuglione-e-vernone,Avuglione E Vernone,TO
A094,Ayas,ayas,Ayas,TO
A094,Ayas,ayas,Ayas,AO
A094,Ayas,ayas,Ayas,AO
A108,Aymaville,aymaville,Aymaville,AO
A108,Aymavilles,aymavilles,Aymavilles,TO
A108,Aymavilles,aymavilles,Aymavilles,AO
A108,Aymavilles,aymavilles,Aymavilles,AO
A525,Azeglio,azeglio,Azeglio,TO
A525,Azeglio,azeglio,Azeglio,AO
A525,Azeglio,azeglio,Azeglio,AO
A525,Azeglio,azeglio,Azeglio,TO
A525,Azeglio,azeglio,Azeglio,TO
A526,Azzanello,azzanello,Azzanello,CR
A527,Azzano D'Asti,azzano-d-asti,Azzano D'Asti,AL
A527,Azzano D'Asti,azzano-d-asti,Azzano D'Asti,AT
A530,Azzano Decimo,azzano-decimo,Azzano Decimo,UD
A530,Azzano Decimo,azzano-decimo,Azzano Decimo,PN
A527,Azzano Del Tanaro,azzano-del-tanaro,Azzano Del Tanaro,AL
A529,Azzano Mella,azzano-mella,Azzano Mella,BS
A529,Azzano Mella,azzano-mella,Azzano Mella,BS
A528,Azzano San Paolo,azzano-san-paolo,Azzano San Paolo,BG
A531,Azzate,azzate,Azzate,CO
A531,Azzate,azzate,Azzate,VA
A531,Azzate,azzate,Azzate,VA
A531,Azzate,azzate,Azzate,VA
A532,Azzio,azzio,Azzio,CO
A532,Azzio,azzio,Azzio,VA
A532,Azzio,azzio,Azzio,VA
A533,Azzone,azzone,Azzone,BG
A533,Azzone,azzone,Azzone,BG
A534,Baceno,baceno,Baceno,NO
A534,Baceno,baceno,Baceno,VB
A535,Bacoli,bacoli,Bacoli,NA
A445,Bacucco,bacucco,Bacucco,TE
A536,Badalucco,badalucco,Badalucco,IM
M214,Badesi,badesi,Badesi,SS
M214,Badesi,badesi,Badesi,OT
M214,Badesi,badesi,Badesi,SS
A538,Badia,badia,Badia,PV
A537,Badia,"abtei, badia",Badia,TN
A537,Badia,"abtei, badia",Badia,TN
A537,Badia,"abtei, badia",Badia,BZ
A540,Badia Calavena,badia-calavena,Badia Calavena,VR
A538,Badia Pavese,badia-pavese,Badia Pavese,PV
A539,Badia Polesine,badia-polesine,Badia Polesine,RO
A539,Badia Polesine,badia-polesine,Badia Polesine,RO
A541,Badia Tedalda,badia-tedalda,Badia Tedalda,AR
A542,Badolato,badolato,Badolato,CZ
A543,Bagaggera,bagaggera,Bagaggera,CO
A544,Bagaladi,bagaladi,Bagaladi,RC
A545,Baggio,baggio,Baggio,MI
A546,Bagheria,bagheria,Bagheria,PA
A547,Bagnacavallo,bagnacavallo,Bagnacavallo,RA
A548,Bagnaja,bagnaja,Bagnaja,RM
A548,Bagnaja,bagnaja,Bagnaja,VT
A552,Bagnara Calabra,bagnara-calabra,Bagnara Calabra,RC
A551,Bagnara Di Romagna,bagnara-di-romagna,Bagnara Di Romagna,RA
A550,Bagnaria,bagnaria,Bagnaria,PV
A550,Bagnaria,bagnaria,Bagnaria,PV
A553,Bagnaria Arsa,bagnaria-arsa,Bagnaria Arsa,UD
A553,Bagnaria Arsa,bagnaria-arsa,Bagnaria Arsa,UD
A553,Bagnaria Arsa,bagnaria-arsa,Bagnaria Arsa,UD
A555,Bagnasco,bagnasco,Bagnasco,CN
A555,Bagnasco,bagnasco,Bagnasco,CN
A555,Bagnasco,bagnasco,Bagnasco,CN
A556,Bagnasco D'Asti,bagnasco-d-asti,Bagnasco D'Asti,AL
A557,Bagnatica,bagnatica,Bagnatica,BG
A557,Bagnatica,bagnatica,Bagnatica,BG
A558,Bagni Della Porretta,bagni-della-porretta,Bagni Della Porretta,BO
A558,Bagni Della Porretta,bagni-della-porretta,Bagni Della Porretta,BO
A559,Bagni Di Casciana,bagni-di-casciana,Bagni Di Casciana,PI
A560,Bagni Di Lucca,bagni-di-lucca,Bagni Di Lucca,LU
A561,Bagni Di Montecatini,bagni-di-montecatini,Bagni Di Montecatini,LU
A561,Bagni Di Montecatini,bagni-di-montecatini,Bagni Di Montecatini,PT
A562,Bagni San Giuliano,bagni-san-giuliano,Bagni San Giuliano,PI
A562,Bagni San Giuliano,bagni-san-giuliano,Bagni San Giuliano,PI
A563,Bagno,bagno,Bagno,AQ
A564,Bagno A Ripoli,bagno-a-ripoli,Bagno A Ripoli,FI
A564,Bagno A Ripoli,bagno-a-ripoli,Bagno A Ripoli,FI
A565,Bagno Di Romagna,bagno-di-romagna,Bagno Di Romagna,FI
A565,Bagno Di Romagna,bagno-di-romagna,Bagno Di Romagna,FO
A565,Bagno Di Romagna,bagno-di-romagna,Bagno Di Romagna,FC
A567,Bagnoli Del Trigno,bagnoli-del-trigno,Bagnoli Del Trigno,CB
A567,Bagnoli Del Trigno,bagnoli-del-trigno,Bagnoli Del Trigno,IS
A568,Bagnoli Di Sopra,bagnoli-di-sopra,Bagnoli Di Sopra,PD
A566,Bagnoli Irpino,bagnoli-irpino,Bagnoli Irpino,AV
A570,Bagnolo Cremasco,bagnolo-cremasco,Bagnolo Cremasco,CR
A572,Bagnolo Del Salento,bagnolo-del-salento,Bagnolo Del Salento,LE
A574,Bagnolo Di Po,bagnolo-di-po,Bagnolo Di Po,RO
A573,Bagnolo In Piano,bagnolo-in-piano,Bagnolo In Piano,RE
A569,Bagnolo Mella,bagnolo-mella,Bagnolo Mella,BS
A571,Bagnolo Piemonte,bagnolo-piemonte,Bagnolo Piemonte,CN
A575,Bagnolo San Vito,bagnolo-san-vito,Bagnolo San Vito,MN
A576,Bagnone,bagnone,Bagnone,MS
A577,Bagnorea,bagnorea,Bagnorea,RM
A577,Bagnoregio,bagnoregio,Bagnoregio,RM
A577,Bagnoregio,bagnoregio,Bagnoregio,VT
A577,Bagnoregio,bagnoregio,Bagnoregio,VT
A578,Bagolino,bagolino,Bagolino,BS
A579,Baia E Latina,baia-e-latina,Baia E Latina,CE
A579,Baia E Latina,baia-e-latina,Baia E Latina,NA
A579,Baia E Latina,baia-e-latina,Baia E Latina,CE
A580,Baiano,baiano,Baiano,AV
A582,Baiedo,baiedo,Baiedo,CO
I355,Bainsizza Santo Spirito,bainsizza-santo-spirito,Bainsizza Santo Spirito,GO
I355,Bainsizza Santo Spirito,bainsizza-santo-spirito,Bainsizza Santo Spirito,UD
A583,Baio,baio,Baio,TO
A583,Baio Dora,baio-dora,Baio Dora,TO
A583,Baio Dora,baio-dora,Baio Dora,AO
A584,Bairo,bairo,Bairo,TO
A584,Bairo,bairo,Bairo,AO
A584,Bairo,bairo,Bairo,TO
A585,Bairo Torre,bairo-torre,Bairo Torre,AO
A585,Bairo Torre,bairo-torre,Bairo Torre,TO
A586,Baiso,baiso,Baiso,RE
A581,Bajardo,bajardo,Bajardo,IM
A587,Balangero,balangero,Balangero,TO
A588,Baldichieri D'Asti,baldichieri-d-asti,Baldichieri D'Asti,AL
A588,Baldichieri D'Asti,baldichieri-d-asti,Baldichieri D'Asti,AL
